,season_end,player,Pos_x,Age_x,Tm_x,G_x,GS,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G,Pos_y,Age_y,Tm_y,G_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blnk,OWS,DWS,WS,WS/48,blnk2,OBPM,DBPM,BPM,VORP
9097,2010,Marcin Gortat,C,25,ORL,81,0,13.4,1.5,2.8,.533,0.0,0.0,.000,1.5,2.8,.540,.533,0.6,0.9,.680,1.3,2.9,4.2,0.2,0.2,0.9,0.6,1.7,3.6,C,25,ORL,81,1088,13.9,.563,.013,.330,11.5,24.3,18.1,2.4,0.8,4.8,15.0,13.0,,1.2,2.2,3.4,.151,,-3.0,2.5,-0.5,0.4
9098,2010,Joey Graham,SF,27,DEN,63,18,12.0,1.7,3.2,.520,0.0,0.2,.154,1.6,3.0,.545,.525,0.9,1.2,.740,0.6,1.3,2.0,0.3,0.4,0.1,0.7,1.7,4.2,SF,27,DEN,63,759,10.6,.568,.064,.361,6.0,12.7,9.3,4.5,1.5,0.7,15.5,16.2,,0.5,0.6,1.1,.072,,-2.5,-1.1,-3.6,-0.3
9099,2010,Stephen Graham,SG,27,CHA,70,8,11.5,1.7,3.4,.496,0.2,0.7,.320,1.5,2.7,.542,.529,0.6,0.9,.646,0.3,1.6,1.9,0.3,0.3,0.1,0.5,1.3,4.2,SG,27,CHA,70,804,11.2,.551,.208,.271,3.7,16.3,10.1,5.0,1.3,1.0,11.8,17.6,,0.4,1.2,1.6,.094,,-3.1,-0.6,-3.7,-0.3
9100,2010,Danny Granger,SF,26,IND,62,62,36.7,7.9,18.4,.428,2.5,7.1,.361,5.3,11.3,.471,.498,5.9,6.9,.848,1.1,4.4,5.5,2.8,1.5,0.8,2.5,3.0,24.1,SF,26,IND,62,2278,19.8,.564,.385,.376,3.2,13.3,8.2,13.6,2.0,1.6,10.6,28.7,,3.5,2.7,6.2,.131,,3.1,-0.4,2.7,2.7
9101,2010,Aaron Gray,C,25,TOT,32,0,9.7,1.3,2.6,.512,0.0,0.0,,1.3,2.6,.512,.512,0.6,0.9,.714,1.4,1.9,3.3,0.7,0.3,0.3,0.6,1.7,3.3,C,25,TOT,32,311,16.6,.551,.000,.341,16.7,23.1,19.8,10.6,1.5,2.7,16.0,16.4,,0.5,0.4,0.9,.142,,-0.6,1.3,0.7,0.2
9102,2010,Danny Green,SG,22,CLE,20,0,5.8,0.8,2.0,.385,0.3,1.1,.273,0.5,0.9,.529,.462,0.2,0.3,.667,0.4,0.5,0.9,0.3,0.3,0.2,0.3,0.5,2.0,SG,22,CLE,20,115,12.3,.480,.564,.154,8.7,8.9,8.8,6.7,2.7,2.0,10.7,18.9,,0.0,0.2,0.2,.083,,-0.6,-0.1,-0.8,0.0
9103,2010,Jeff Green,PF,23,OKC,82,82,37.1,5.9,13.0,.453,1.3,3.8,.333,4.6,9.2,.503,.502,2.0,2.7,.740,1.4,4.6,6.0,1.6,1.3,0.9,1.6,2.7,15.1,PF,23,OKC,82,3043,13.8,.530,.292,.208,4.3,13.9,9.2,7.2,1.8,1.8,10.4,19.2,,2.5,4.2,6.6,.105,,0.0,1.1,1.1,2.4
9104,2010,Willie Green,SG,28,PHI,73,18,21.3,3.4,7.4,.457,0.6,1.9,.346,2.8,5.6,.494,.500,1.3,1.6,.833,0.3,1.5,1.8,2.1,0.4,0.2,0.9,1.8,8.7,SG,28,PHI,73,1553,12.8,.538,.250,.210,1.5,8.4,4.9,15.8,1.1,0.6,10.1,19.4,,1.8,0.3,2.2,.067,,-0.3,-3.0,-3.3,-0.5
9105,2010,Donte Greene,SF,21,SAC,76,50,21.4,3.2,7.3,.441,0.9,2.4,.377,2.3,4.9,.473,.504,1.2,1.8,.643,0.7,2.4,3.1,0.9,0.5,0.7,1.2,2.0,8.5,SF,21,SAC,76,1630,11.6,.526,.331,.253,3.7,12.9,8.2,6.8,1.3,2.4,13.1,19.2,,0.3,1.2,1.5,.044,,-1.8,-0.6,-2.4,-0.2
9106,2010,Taylor Griffin,SF,23,PHO,8,0,4.0,0.5,1.3,.400,0.0,0.3,.000,0.5,1.0,.500,.400,0.3,0.5,.500,0.0,0.3,0.3,0.1,0.0,0.3,0.1,0.5,1.3,SF,23,PHO,8,32,5.2,.425,.200,.400,0.0,6.7,3.5,4.3,0.0,4.4,7.8,17.6,,0.0,0.0,0.0,-0.039,,-5.8,-1.4,-7.3,0.0
9107,2010,Hamed Haddadi,C,24,MEM,36,0,6.7,0.7,1.7,.387,0.0,0.1,.000,0.7,1.6,.407,.387,0.4,0.5,.737,0.7,1.4,2.1,0.3,0.0,0.4,0.6,1.6,1.7,C,24,MEM,36,240,7.2,.441,.048,.306,12.6,23.9,18.2,5.9,0.2,4.4,22.1,16.5,,-0.2,0.2,0.0,-0.002,,-5.7,0.1,-5.6,-0.2
9108,2010,Malik Hairston,SG,22,SAS,47,0,6.7,0.9,1.6,.526,0.0,0.2,.182,0.8,1.4,.585,.539,0.4,0.6,.567,0.3,0.8,1.0,0.3,0.1,0.2,0.2,0.6,2.1,SG,22,SAS,47,317,11.6,.555,.145,.395,4.9,13.1,9.1,7.5,0.7,2.0,11.0,14.5,,0.3,0.4,0.7,.107,,-2.3,0.3,-2.0,0.0
9109,2010,Marcus Haislip,SF,29,SAS,10,0,4.4,1.0,2.1,.476,0.3,0.5,.600,0.7,1.6,.438,.548,0.2,0.5,.400,0.4,0.6,1.0,0.0,0.0,0.2,0.3,0.5,2.5,SF,29,SAS,10,44,15.4,.539,.238,.238,10.9,15.7,13.3,0.0,0.0,3.3,11.5,27.3,,0.0,0.1,0.1,.065,,-4.2,-6.3,-10.5,-0.1
9110,2010,Richard Hamilton,SG,31,DET,46,46,33.7,6.4,15.6,.409,0.9,3.0,.297,5.5,12.6,.435,.437,4.4,5.2,.846,0.7,2.0,2.7,4.4,0.7,0.1,2.5,2.5,18.1,SG,31,DET,46,1552,14.9,.505,.192,.336,2.2,7.7,4.8,23.5,1.0,0.2,12.3,27.9,,1.2,0.1,1.4,.043,,0.9,-3.4,-2.5,-0.2
9111,2010,Tyler Hansbrough,PF,24,IND,29,1,17.6,2.8,7.8,.360,0.0,0.1,.000,2.8,7.6,.367,.360,2.9,3.9,.743,2.1,2.7,4.8,1.0,0.6,0.3,0.7,2.4,8.5,PF,24,IND,29,511,14.6,.448,.018,.502,12.7,16.8,14.7,9.0,1.6,1.1,7.1,25.5,,0.1,0.6,0.7,.070,,-3.0,-1.2,-4.2,-0.3
9112,2010,James Harden,SG,20,OKC,76,0,22.9,3.1,7.6,.403,1.2,3.3,.375,1.8,4.3,.424,.484,2.6,3.2,.808,0.6,2.6,3.2,1.8,1.1,0.3,1.4,2.6,9.9,SG,20,OKC,76,1738,14.0,.551,.429,.415,3.2,12.7,8.1,12.3,2.4,0.9,13.4,20.4,,2.0,2.5,4.5,.124,,0.7,0.3,1.0,1.3
9113,2010,Al Harrington,PF,29,NYK,72,15,30.5,6.2,14.3,.435,1.9,5.7,.342,4.3,8.6,.496,.503,3.3,4.4,.757,1.2,4.4,5.6,1.5,0.9,0.4,1.8,2.9,17.7,PF,29,NYK,72,2195,16.8,.546,.397,.308,4.5,16.7,10.5,8.6,1.4,0.9,10.1,26.8,,2.2,1.3,3.5,.077,,0.7,-2.6,-1.9,0.1
9114,2010,Devin Harris,PG,26,NJN,64,61,34.7,5.6,13.8,.403,0.9,3.4,.276,4.6,10.4,.444,.437,4.8,6.0,.798,0.4,2.8,3.2,6.6,1.2,0.3,2.8,2.8,16.9,PG,26,NJN,64,2221,16.2,.512,.245,.437,1.2,9.7,5.3,34.6,1.9,0.6,14.7,25.5,,1.5,1.2,2.7,.057,,1.5,-2.0,-0.5,0.8
9115,2010,Mike Harris,PF,26,TOT,13,0,7.4,0.8,2.3,.367,0.0,0.1,.000,0.8,2.2,.379,.367,0.5,0.8,.636,0.8,1.1,1.8,0.2,0.4,0.1,0.7,1.1,2.2,PF,26,TOT,13,96,7.2,.416,.033,.367,11.5,17.3,14.3,4.8,2.7,0.8,20.5,20.2,,-0.2,0.1,-0.1,-0.037,,-6.9,-0.6,-7.5,-0.1
9116,2010,Jason Hart,PG,31,TOT,5,0,4.4,0.2,0.4,.500,0.0,0.0,,0.2,0.4,.500,.500,0.0,0.0,,0.0,0.4,0.4,1.2,0.4,0.2,0.6,0.8,0.4,PG,31,TOT,5,22,8.7,.500,.000,.000,0.0,10.9,5.3,36.4,4.6,3.5,60.0,10.3,,0.0,0.0,0.0,-0.003,,-7.6,0.4,-7.2,0.0
9117,2010,Udonis Haslem,PF,29,MIA,78,0,27.9,4.0,8.1,.494,0.0,0.0,,4.0,8.1,.494,.494,1.9,2.5,.762,2.1,5.9,8.1,0.7,0.4,0.3,1.0,2.2,9.9,PF,29,MIA,78,2177,14.6,.538,.000,.305,9.1,24.8,17.0,3.9,0.7,0.9,9.5,17.1,,2.8,3.2,6.0,.132,,-2.3,-0.3,-2.6,-0.3
9118,2010,Trenton Hassell,SF,30,NJN,52,31,21.3,1.7,4.2,.411,0.0,0.1,.000,1.7,4.1,.421,.411,1.0,1.3,.754,1.1,1.8,2.9,1.0,0.3,0.2,0.9,1.8,4.5,SF,30,NJN,52,1106,6.5,.465,.023,.315,5.6,10.5,7.9,7.2,0.8,0.6,15.9,12.3,,-0.4,0.3,-0.1,-0.003,,-4.5,-0.7,-5.2,-0.9
9119,2010,Spencer Hawes,C,21,SAC,72,59,26.4,4.3,9.3,.468,0.4,1.2,.299,4.0,8.0,.494,.488,1.0,1.5,.689,2.0,4.0,6.1,2.2,0.4,1.2,1.8,2.8,10.0,C,21,SAC,72,1904,13.8,.507,.131,.159,8.6,17.7,13.1,13.2,0.9,3.2,15.5,19.6,,0.5,1.6,2.1,.054,,-1.4,1.1,-0.3,0.8
9120,2010,Chuck Hayes,C,26,HOU,82,82,21.6,2.0,4.0,.489,0.0,0.0,,2.0,4.0,.489,.489,0.4,0.8,.545,1.8,3.8,5.7,1.7,0.9,0.5,0.9,2.7,4.4,C,26,HOU,82,1773,11.7,.500,.000,.201,9.4,21.1,15.0,11.4,2.1,1.8,17.1,10.8,,1.2,2.4,3.6,.098,,-2.1,3.3,1.2,1.4
9121,2010,Jarvis Hayes,SF,28,NJN,45,19,23.0,3.1,7.3,.421,1.3,4.0,.335,1.7,3.3,.523,.512,0.3,0.4,.778,0.2,2.2,2.4,0.9,0.6,0.2,0.6,2.0,7.8,SF,28,NJN,45,1033,9.7,.521,.546,.055,1.0,11.5,6.0,6.7,1.5,0.6,7.7,16.2,,0.3,0.5,0.8,.038,,-1.1,-1.8,-2.9,-0.2
9122,2010,Brendan Haywood,C,30,TOT,77,67,30.6,3.6,6.4,.562,0.0,0.0,.000,3.6,6.4,.563,.562,2.0,3.2,.620,3.6,5.7,9.3,0.6,0.3,2.1,1.3,2.7,9.1,C,30,TOT,77,2355,16.1,.588,.002,.499,13.5,21.5,17.5,2.8,0.6,5.1,14.2,13.5,,3.7,3.0,6.7,.137,,-1.0,1.8,0.7,1.6
9123,2010,Luther Head,SG,27,IND,47,10,17.3,2.9,6.6,.437,0.8,2.2,.352,2.1,4.4,.481,.497,1.0,1.2,.828,0.1,1.6,1.7,1.5,0.4,0.2,1.1,1.1,7.6,SG,27,IND,47,813,11.5,.530,.338,.186,0.8,10.0,5.4,14.8,1.1,0.8,13.8,21.2,,-0.1,0.6,0.6,.034,,-2.2,-1.9,-4.1,-0.4
9124,2010,Gerald Henderson,SG,22,CHA,43,0,8.3,0.9,2.4,.356,0.1,0.4,.211,0.8,2.0,.388,.375,0.8,1.1,.745,0.3,0.9,1.3,0.3,0.2,0.2,0.3,0.6,2.6,SG,22,CHA,43,355,9.7,.453,.183,.452,5.2,13.3,9.3,6.0,1.5,2.1,10.1,18.2,,-0.1,0.5,0.4,.056,,-4.7,-0.1,-4.7,-0.2
9125,2010,Roy Hibbert,C,23,IND,81,69,25.1,4.8,9.7,.495,0.0,0.1,.500,4.7,9.6,.495,.497,2.1,2.8,.754,2.2,3.5,5.7,2.0,0.4,1.6,1.8,3.5,11.7,C,23,IND,81,2035,16.2,.537,.008,.286,9.4,15.5,12.4,13.5,0.7,4.6,14.1,22.2,,1.6,2.5,4.1,.098,,-1.4,1.8,0.3,1.2
9126,2010,J.J. Hickson,PF,21,CLE,81,73,20.9,3.6,6.4,.554,0.0,0.0,.000,3.6,6.4,.555,.554,1.4,2.0,.681,1.4,3.6,4.9,0.5,0.4,0.5,1.1,1.6,8.5,PF,21,CLE,81,1691,15.2,.580,.002,.312,8.2,19.5,14.1,3.9,1.1,1.8,13.4,18.9,,1.8,2.5,4.3,.123,,-2.3,-0.3,-2.6,-0.2
9127,2010,Nene Hilario,C,27,DEN,82,82,33.6,5.1,8.7,.587,0.0,0.0,.000,5.1,8.7,.589,.587,3.6,5.1,.704,2.0,5.6,7.6,2.5,1.4,1.0,1.5,3.4,13.8,C,27,DEN,82,2755,18.9,.631,.003,.580,7.0,19.1,13.1,11.6,2.1,2.2,12.2,16.5,,7.1,3.7,10.8,.188,,2.1,2.5,4.7,4.6
9128,2010,George Hill,PG,23,SAS,78,43,29.2,4.5,9.5,.478,1.0,2.4,.399,3.6,7.1,.505,.529,2.3,3.0,.772,0.5,2.1,2.6,2.9,0.9,0.3,1.3,2.8,12.4,PG,23,SAS,78,2276,14.7,.572,.255,.321,2.2,8.2,5.3,15.5,1.6,0.8,10.7,19.0,,4.1,2.6,6.7,.142,,1.3,0.2,1.5,2.0
9129,2010,Grant Hill,SF,37,PHO,81,81,30.0,4.1,8.7,.478,0.4,1.0,.438,3.7,7.7,.483,.503,2.5,3.1,.817,0.9,4.6,5.5,2.4,0.7,0.4,1.3,2.0,11.3,SF,37,PHO,81,2430,14.0,.561,.114,.357,3.6,16.3,10.3,11.2,1.2,1.0,11.7,16.8,,3.7,1.8,5.5,.109,,0.3,0.9,1.1,1.9
9130,2010,Jordan Hill,PF,22,TOT,47,0,13.3,2.1,4.3,.493,0.0,0.0,.000,2.1,4.2,.497,.493,1.0,1.4,.676,1.6,2.1,3.7,0.4,0.3,0.4,0.6,2.0,5.2,PF,22,TOT,47,624,15.0,.528,.010,.338,13.5,18.7,16.0,5.2,1.1,2.5,11.5,18.7,,0.8,0.6,1.4,.105,,-2.3,-0.8,-3.1,-0.2
9131,2010,Kirk Hinrich,SG,29,CHI,74,53,33.5,4.2,10.2,.409,1.4,3.8,.371,2.8,6.4,.431,.478,1.1,1.5,.752,0.3,3.2,3.5,4.5,1.1,0.3,1.5,2.8,10.9,SG,29,CHI,74,2481,11.6,.501,.372,.150,1.1,10.4,5.8,20.5,1.8,0.7,12.3,16.6,,1.2,2.8,4.0,.077,,-0.3,0.3,0.0,1.2
9132,2010,Jrue Holiday,PG,19,PHI,73,51,24.2,3.2,7.1,.442,0.8,2.2,.390,2.3,4.9,.465,.502,0.9,1.2,.756,0.8,1.8,2.6,3.8,1.1,0.2,2.1,2.1,8.0,PG,19,PHI,73,1767,12.3,.526,.306,.165,3.7,9.1,6.4,24.4,2.3,0.8,21.9,18.4,,0.2,1.0,1.2,.032,,-0.8,-1.0,-1.8,0.1
9133,2010,Ryan Hollins,C,25,MIN,73,27,16.8,2.3,4.2,.558,0.0,0.0,.000,2.3,4.1,.560,.558,1.5,2.2,.690,1.1,1.8,2.8,0.7,0.3,0.5,1.3,2.7,6.1,C,25,MIN,73,1223,11.0,.600,.003,.521,7.1,11.9,9.5,6.4,0.8,2.3,20.3,16.6,,0.8,0.5,1.2,.048,,-2.6,-0.7,-3.3,-0.4
9134,2010,Al Horford,C,23,ATL,81,81,35.1,5.8,10.5,.551,0.0,0.0,1.000,5.8,10.4,.551,.552,2.6,3.3,.789,2.9,7.0,9.9,2.3,0.7,1.1,1.5,2.8,14.2,C,23,ATL,81,2845,19.4,.594,.001,.319,9.6,23.3,16.4,10.4,1.1,2.4,11.2,17.6,,6.9,3.9,10.9,.183,,1.5,1.9,3.3,3.8
9135,2010,Eddie House,PG-SG,31,TOT,68,0,17.9,2.5,6.7,.380,1.2,3.3,.348,1.4,3.4,.412,.467,0.7,0.8,.923,0.2,1.4,1.6,1.3,0.6,0.1,0.7,1.2,7.0,PG-SG,31,TOT,68,1217,10.5,.495,.499,.114,1.3,9.3,5.3,11.0,1.7,0.5,9.0,20.0,,0.0,1.1,1.1,.042,,-1.4,-1.8,-3.2,-0.4
9136,2010,Dwight Howard,C,24,ORL,82,82,34.7,6.2,10.2,.612,0.0,0.1,.000,6.2,10.1,.617,.612,5.9,10.0,.592,3.5,9.7,13.2,1.8,0.9,2.8,3.3,3.5,18.3,C,24,ORL,82,2843,24.0,.630,.008,.978,12.0,31.3,22.0,8.7,1.4,6.0,18.7,23.9,,6.1,7.1,13.2,.223,,0.4,5.0,5.5,5.4
9137,2010,Josh Howard,SF,29,TOT,35,12,26.2,4.5,11.1,.405,0.7,2.5,.267,3.8,8.6,.444,.434,3.1,4.0,.784,0.9,2.7,3.6,1.4,0.7,0.3,1.3,2.6,12.7,SF,29,TOT,35,918,12.7,.496,.222,.358,3.8,11.8,7.8,8.5,1.5,0.9,9.3,24.8,,0.2,0.9,1.0,.054,,-1.8,-1.5,-3.3,-0.3
9138,2010,Juwan Howard,C,36,POR,73,27,22.4,2.6,5.1,.509,0.0,0.0,.000,2.6,5.1,.511,.509,0.8,1.0,.786,1.5,3.1,4.6,0.8,0.4,0.1,1.0,2.6,6.0,C,36,POR,73,1632,10.0,.538,.003,.187,8.1,17.3,12.7,5.9,0.9,0.5,15.1,13.9,,1.1,1.6,2.6,.077,,-2.1,0.3,-1.7,0.1
9139,2010,Lester Hudson,PG,25,TOT,25,0,5.2,0.8,2.1,.396,0.2,0.6,.313,0.6,1.5,.432,.443,0.4,0.5,.846,0.3,0.4,0.7,0.5,0.3,0.1,0.6,0.5,2.3,PG,25,TOT,25,131,13.2,.494,.302,.245,6.4,9.9,8.2,15.7,3.2,1.8,19.3,25.0,,-0.1,0.2,0.1,.029,,-2.4,-0.2,-2.6,0.0
9140,2010,Larry Hughes,SG,31,TOT,45,16,24.8,3.0,8.6,.355,1.0,3.1,.309,2.1,5.5,.381,.411,2.1,2.5,.832,0.5,2.6,3.2,3.0,1.2,0.3,1.7,1.6,9.1,SG,31,TOT,45,1115,12.0,.472,.360,.293,2.4,12.4,7.3,18.9,2.4,1.0,14.7,20.9,,-0.3,1.0,0.7,.030,,-2.0,-0.2,-2.2,-0.1
9141,2010,Kris Humphries,PF,24,TOT,69,0,17.7,2.6,5.9,.441,0.0,0.0,.000,2.6,5.9,.442,.441,1.8,2.8,.668,1.7,3.7,5.5,0.5,0.5,0.7,1.0,2.1,7.1,PF,24,TOT,69,1221,15.1,.495,.002,.466,11.0,25.1,17.8,4.5,1.5,2.9,11.8,21.0,,0.3,1.6,1.9,.074,,-4.1,-0.5,-4.5,-0.8
9142,2010,Chris Hunter,C,25,GSW,60,9,13.1,1.8,3.6,.502,0.0,0.1,.000,1.8,3.6,.512,.502,0.9,1.2,.754,0.9,1.9,2.8,0.6,0.2,0.6,0.5,2.2,4.5,C,25,GSW,60,783,12.2,.546,.018,.318,7.9,16.0,11.9,6.7,0.8,3.2,10.8,15.2,,0.9,0.4,1.3,.080,,-2.5,-0.6,-3.1,-0.2
9143,2010,Lindsey Hunter,PG,39,CHI,13,0,9.4,0.4,2.3,.167,0.1,1.0,.077,0.3,1.3,.235,.183,0.2,0.2,1.000,0.1,1.0,1.1,0.7,0.1,0.0,0.3,0.9,1.0,PG,39,CHI,13,122,-2.2,.210,.433,.067,0.9,11.7,6.4,10.1,0.4,0.0,11.5,12.8,,-0.4,0.1,-0.3,-0.117,,-8.7,-1.4,-10.1,-0.2
9144,2010,Othello Hunter,SF,23,ATL,7,0,4.7,0.6,1.7,.333,0.0,0.0,,0.6,1.7,.333,.333,0.4,0.6,.750,0.9,0.9,1.7,0.0,0.0,0.1,0.4,0.7,1.6,SF,23,ATL,7,33,7.9,.400,.000,.333,21.0,21.4,21.2,0.0,0.0,2.3,17.9,23.4,,-0.1,0.0,0.0,-0.031,,-9.2,-7.2,-16.5,-0.1
9145,2010,Steven Hunter,C,28,MEM,21,0,7.5,0.8,2.0,.395,0.0,0.0,,0.8,2.0,.395,.395,0.9,1.7,.528,0.9,1.1,2.0,0.0,0.0,0.5,0.4,0.5,2.5,C,28,MEM,21,158,11.6,.450,.000,.837,13.3,17.8,15.5,0.0,0.3,4.8,13.3,18.8,,-0.1,0.1,0.1,.018,,-6.6,-4.2,-10.9,-0.4
9146,2010,Serge Ibaka,PF,20,OKC,73,0,18.1,2.8,5.1,.543,0.0,0.0,.500,2.7,5.0,.543,.545,0.8,1.3,.630,1.9,3.5,5.4,0.1,0.3,1.3,0.9,2.7,6.3,PF,20,OKC,73,1323,15.2,.562,.005,.249,12.3,21.9,17.2,1.2,1.0,5.5,14.2,16.2,,1.3,2.4,3.7,.134,,-3.1,0.8,-2.4,-0.1
9147,2010,Andre Iguodala,SF,26,PHI,82,82,38.9,6.0,13.7,.443,1.1,3.7,.310,4.9,10.0,.492,.485,3.8,5.2,.733,1.0,5.5,6.5,5.8,1.7,0.7,2.7,1.8,17.1,SF,26,PHI,82,3193,17.8,.535,.271,.384,3.0,16.8,9.8,23.7,2.3,1.4,14.3,21.8,,4.0,2.8,6.7,.101,,1.9,0.8,2.7,3.8
9148,2010,Zydrunas Ilgauskas,C,34,CLE,64,6,20.9,3.0,6.8,.443,0.2,0.4,.478,2.9,6.5,.441,.455,1.2,1.6,.743,1.8,3.6,5.4,0.8,0.2,0.8,1.0,2.9,7.4,C,34,CLE,64,1339,11.9,.491,.053,.231,10.7,19.6,15.3,5.6,0.5,2.9,11.6,19.0,,0.5,2.0,2.5,.088,,-3.3,0.2,-3.2,-0.4
9149,2010,Didier Ilunga-Mbenga,C,29,LAL,49,2,7.2,1.0,2.1,.466,0.0,0.0,,1.0,2.1,.466,.466,0.2,0.4,.474,0.7,1.1,1.8,0.2,0.1,0.6,0.3,1.1,2.1,C,29,LAL,49,355,11.6,.471,.000,.184,10.2,17.2,13.7,3.4,0.7,6.2,11.9,16.0,,0.0,0.6,0.6,.084,,-5.1,1.7,-3.4,-0.1
9150,2010,Ersan Ilyasova,PF,22,MIL,81,31,23.4,4.0,9.0,.443,1.0,3.0,.336,3.0,6.0,.496,.499,1.4,2.0,.715,1.9,4.4,6.4,1.0,0.7,0.3,0.9,3.1,10.4,PF,22,MIL,81,1898,15.7,.526,.331,.217,9.0,22.6,15.5,7.5,1.5,1.0,8.2,20.8,,2.5,3.3,5.8,.146,,0.3,0.5,0.8,1.3
9151,2010,Allen Iverson,SG-PG,34,TOT,28,24,30.9,4.9,11.3,.430,0.3,0.9,.360,4.5,10.4,.436,.445,3.7,4.7,.794,0.6,2.3,2.8,4.0,0.7,0.1,2.3,1.7,13.8,SG-PG,34,TOT,28,865,13.4,.515,.079,.415,2.1,8.7,5.4,21.0,1.2,0.2,14.6,23.0,,0.5,0.2,0.7,.037,,-1.4,-2.8,-4.2,-0.5
9152,2010,Royal Ivey,SG,28,TOT,44,0,7.4,0.8,1.9,.422,0.3,0.8,.400,0.5,1.1,.438,.506,0.2,0.3,.750,0.1,0.6,0.8,0.6,0.4,0.0,0.3,0.9,2.1,SG,28,TOT,44,326,11.0,.527,.422,.145,2.1,10.3,6.1,12.4,3.1,0.5,11.1,13.8,,0.2,0.3,0.6,.086,,-1.1,-0.3,-1.4,0.0
9153,2010,Jarrett Jack,PG,26,TOR,82,43,27.4,3.9,8.2,.481,1.0,2.4,.412,2.9,5.8,.511,.542,2.5,2.9,.842,0.4,2.3,2.7,5.0,0.7,0.1,2.0,1.8,11.4,PG,26,TOR,82,2243,16.3,.599,.297,.359,1.6,9.8,5.8,27.7,1.4,0.2,17.3,19.1,,4.5,0.2,4.8,.102,,2.5,-2.3,0.1,1.2
9154,2010,Cedric Jackson,PG,23,TOT,12,0,6.2,0.5,1.7,.300,0.1,0.5,.167,0.4,1.2,.357,.325,0.6,1.0,.583,0.2,0.5,0.7,1.2,0.3,0.2,0.9,0.6,1.7,PG,23,TOT,12,74,5.5,.396,.300,.600,3.1,9.4,6.3,27.1,2.1,1.9,30.3,22.4,,-0.3,0.1,-0.2,-0.111,,-7.1,-0.4,-7.5,-0.1
9155,2010,Darnell Jackson,PF,24,TOT,28,0,4.4,0.3,1.1,.300,0.0,0.1,.250,0.3,0.9,.308,.317,0.1,0.2,.667,0.3,0.5,0.8,0.1,0.1,0.1,0.5,0.8,0.8,PF,24,TOT,28,123,-0.1,.352,.133,.200,9.0,12.0,10.6,4.6,0.9,2.5,28.5,17.2,,-0.4,0.2,-0.3,-0.104,,-9.2,-0.1,-9.3,-0.2
9156,2010,Stephen Jackson,SG-PF,31,TOT,81,81,38.6,7.4,17.5,.423,1.6,4.9,.328,5.8,12.7,.460,.469,4.2,5.4,.779,1.0,4.0,5.0,3.7,1.6,0.5,3.2,2.4,20.6,SG-PF,31,TOT,81,3129,15.6,.518,.277,.306,3.0,12.2,7.7,17.7,2.2,1.1,13.9,27.5,,0.5,4.6,5.0,.077,,0.3,0.5,0.8,2.2
9157,2010,LeBron James,SF,25,CLE,76,76,39.0,10.1,20.1,.503,1.7,5.1,.333,8.4,15.0,.560,.545,7.8,10.2,.767,0.9,6.4,7.3,8.6,1.6,1.0,3.4,1.6,29.7,SF,25,CLE,76,2966,31.1,.604,.253,.506,3.0,18.5,11.1,41.8,2.2,2.0,12.3,33.5,,13.3,5.2,18.5,.299,,9.7,2.8,12.5,10.9
9158,2010,Mike James,PG,34,WAS,4,0,11.5,1.5,5.0,.300,0.5,1.5,.333,1.0,3.5,.286,.350,1.0,2.0,.500,0.3,0.5,0.8,1.3,0.8,0.0,1.3,0.8,4.5,PG,34,WAS,4,46,5.5,.383,.300,.400,2.5,5.1,3.8,17.3,3.4,0.0,17.5,28.1,,-0.2,0.0,-0.1,-0.140,,-5.9,-2.5,-8.5,-0.1
9159,2010,Antawn Jamison,PF,33,TOT,66,64,36.5,7.2,15.7,.461,1.3,3.7,.344,6.0,12.0,.498,.502,2.9,4.5,.647,2.1,6.3,8.4,1.3,1.1,0.3,1.4,2.7,18.7,PF,33,TOT,66,2406,17.3,.529,.238,.290,6.6,20.1,13.4,6.1,1.5,0.7,7.2,23.9,,3.0,2.8,5.8,.115,,0.6,-1.1,-0.5,0.9
9160,2010,Nathan Jawai,C,23,MIN,39,2,10.6,1.3,2.8,.441,0.0,0.0,.000,1.3,2.8,.445,.441,0.7,1.0,.684,1.3,1.4,2.7,0.6,0.3,0.2,0.7,1.5,3.2,C,23,MIN,39,412,11.0,.485,.009,.342,13.1,15.2,14.1,8.7,1.2,1.6,17.5,16.3,,0.0,0.2,0.3,.031,,-3.0,-0.5,-3.5,-0.2
9161,2010,Othyus Jeffers,SG,24,UTA,14,0,5.2,0.9,2.1,.414,0.0,0.0,,0.9,2.1,.414,.414,0.9,1.4,.684,0.6,0.8,1.4,0.1,0.3,0.0,0.4,0.7,2.6,SG,24,UTA,14,73,13.6,.495,.000,.655,13.3,17.4,15.4,2.1,2.8,0.0,13.8,26.7,,0.0,0.1,0.1,.067,,-5.0,-3.5,-8.5,-0.1
9162,2010,Al Jefferson,C,25,MIN,76,76,32.4,7.4,14.8,.498,0.0,0.1,.000,7.4,14.8,.500,.498,2.4,3.5,.680,2.4,6.9,9.3,1.8,0.8,1.3,1.8,2.7,17.1,C,25,MIN,76,2463,19.0,.524,.004,.236,8.0,24.2,16.0,10.0,1.3,3.0,9.9,24.3,,2.3,2.3,4.6,.090,,-0.9,0.5,-0.4,1.0
